"date","time","temperature_C","conductivity_mScm","salinity_psu","depth_m","pH","turbitiy_ntu","chlorophyl_mgL","dissolved_oxygen_mgL"
"08/23/17","09:30:09","30.66","0.19","0.09","0.061","7.72","12.7",20.6,"6.82"
"08/23/17","09:30:10","30.66","0.19","0.09","0.061","7.72","12.6",20.9,"6.82"
"08/23/17","09:30:11","30.66","0.19","0.09","0.061","7.72","12.5",21.3,"6.82"
"08/23/17","09:30:12","30.66","0.19","0.09","0.061","7.72","12.5",21.6,"6.82"
"08/23/17","09:30:14","30.67","0.19","0.09","0.061","7.72","12.7",22.4,"6.83"
"08/23/17","09:30:15","30.67","0.19","0.09","0.061","7.72","12.8",22.8,"6.83"
"08/23/17","09:30:16","30.67","0.19","0.09","0.061","7.72","13.0",23.3,"6.83"
"08/23/17","09:30:17","30.67","0.19","0.09","0.077","7.72","13.3",23.6,"6.83"
"08/23/17","09:30:18","30.67","0.19","0.09","0.096","7.72","13.6",24,"6.84"
"08/23/17","10:00:04","30.86","0.19","0.09","0.063","7.94","13.6",22.8,"7.44"
"08/23/17","10:00:12","30.91","0.19","0.09","0.063","7.95","13.1",21.7,"7.45"
"08/23/17","10:00:13","30.90","0.19","0.09","0.063","7.95","13.1",21.6,"7.45"
"08/23/17","10:00:03","30.87","0.19","0.09","0.064","7.94","13.6",22.8,"7.44"
"08/23/17","10:00:05","30.86","0.19","0.09","0.064","7.94","13.5",22.7,"7.44"
"08/23/17","10:00:14","30.90","0.19","0.09","0.064","7.95","13.1",21.5,"7.45"
"08/23/17","10:00:15","30.90","0.19","0.09","0.064","7.95","13.2",21.6,"7.45"
"08/23/17","10:00:16","30.90","0.19","0.09","0.064","7.95","13.3",21.8,"7.45"
"08/23/17","10:00:06","30.87","0.19","0.09","0.065","7.94","13.5",22.7,"7.44"
"08/23/17","10:00:07","30.88","0.19","0.09","0.065","7.94","13.4",22.5,"7.44"
"08/23/17","10:00:08","30.90","0.19","0.09","0.065","7.94","13.3",22.4,"7.44"
"08/23/17","10:00:09","30.91","0.19","0.09","0.065","7.94","13.3",22.2,"7.44"
"08/23/17","10:00:10","30.91","0.19","0.09","0.065","7.95","13.2",22,"7.44"
"08/23/17","10:00:11","30.91","0.19","0.09","0.065","7.95","13.2",21.8,"7.45"
"08/23/17","10:00:17","30.90","0.19","0.09","0.074","7.95","13.4",22,"7.46"
"08/23/17","10:00:18","30.91","0.19","0.09","0.093","7.95","13.5",22.4,"7.46"
"08/23/17","10:30:13","31.45","0.19","0.09","0.043","8.17","13.6",19.6,"8.03"
"08/23/17","10:30:02","31.42","0.19","0.09","0.044","8.16","14.7",16,"8.03"
"08/23/17","10:30:05","31.42","0.19","0.09","0.044","8.17","13.8",17.5,"8.03"
"08/23/17","10:30:07","31.42","0.19","0.09","0.044","8.17","13.5",18.3,"8.04"
"08/23/17","10:30:14","31.46","0.19","0.09","0.044","8.17","13.7",19.7,"8.03"
"08/23/17","10:30:08","31.43","0.19","0.09","0.045","8.17","13.4",18.6,"8.04"
"08/23/17","10:30:09","31.44","0.19","0.09","0.045","8.17","13.4",18.8,"8.03"
"08/23/17","10:30:03","31.42","0.19","0.09","0.046","8.16","14.3",16.6,"8.03"
"08/23/17","10:30:10","31.44","0.19","0.09","0.046","8.17","13.4",19,"8.03"
"08/23/17","10:30:12","31.45","0.19","0.09","0.046","8.17","13.5",19.4,"8.03"
"08/23/17","10:30:04","31.42","0.19","0.09","0.047","8.17","14.1",17.1,"8.04"
"08/23/17","10:30:01","31.41","0.19","0.09","0.048","8.16","15.0",15.5,"8.04"
"08/23/17","10:30:06","31.42","0.19","0.09","0.048","8.17","13.6",17.9,"8.04"
"08/23/17","10:30:15","31.46","0.19","0.09","0.048","8.18","13.8",19.9,"8.04"
"08/23/17","10:30:11","31.44","0.19","0.09","0.049","8.17","13.5",19.2,"8.03"
"08/23/17","10:30:16","31.45","0.19","0.09","0.052","8.18","13.9",20.1,"8.04"
"08/23/17","10:30:17","31.45","0.19","0.09","0.068","8.18","13.9",20.4,"8.04"
"08/23/17","10:30:18","31.44","0.19","0.09","0.086","8.18","13.9",20.6,"8.05"
"08/23/17","11:00:07","31.44","0.19","0.09","0.067","8.42","14.4",25.3,"8.46"
"08/23/17","11:00:13","31.43","0.19","0.09","0.067","8.42","14.1",22.7,"8.47"
"08/23/17","11:00:14","31.44","0.19","0.09","0.067","8.42","14.1",22.7,"8.46"
"08/23/17","11:00:03","31.43","0.19","0.09","0.068","8.42","14.7",29.4,"8.47"
"08/23/17","11:00:04","31.44","0.19","0.09","0.068","8.42","14.6",28.3,"8.47"
"08/23/17","11:00:05","31.45","0.19","0.09","0.068","8.42","14.5",27.2,"8.47"
"08/23/17","11:00:06","31.45","0.19","0.09","0.068","8.42","14.5",26.2,"8.47"
"08/23/17","11:00:08","31.44","0.19","0.09","0.068","8.42","14.3",24.5,"8.46"
"08/23/17","11:00:11","31.43","0.19","0.09","0.068","8.42","14.2",23.1,"8.47"
"08/23/17","11:00:16","31.45","0.19","0.09","0.068","8.42","14.1",22.8,"8.45"
"08/23/17","11:00:09","31.44","0.19","0.09","0.069","8.42","14.3",23.9,"8.47"
"08/23/17","11:00:10","31.44","0.19","0.09","0.069","8.42","14.2",23.4,"8.47"
"08/23/17","11:00:12","31.43","0.19","0.09","0.069","8.42","14.1",22.8,"8.46"
"08/23/17","11:00:15","31.44","0.19","0.09","0.069","8.42","14.1",22.7,"8.46"
"08/23/17","11:00:17","31.45","0.19","0.09","0.071","8.42","14.1",22.8,"8.45"
"08/23/17","11:00:18","31.46","0.19","0.09","0.090","8.42","14.1",22.9,"8.45"
"08/23/17","11:30:03","32.56","0.19","0.09","0.052","8.49","14.2",18.2,"8.63"
"08/23/17","11:30:06","32.41","0.20","0.09","0.052","8.49","13.5",18.6,"8.72"
"08/23/17","11:30:08","32.27","0.20","0.09","0.052","8.49","13.2",18.9,"8.79"
"08/23/17","11:30:13","32.47","0.20","0.09","0.052","8.50","13.3",20.1,"8.82"
"08/23/17","11:30:14","32.52","0.20","0.09","0.052","8.50","13.4",20.5,"8.81"
"08/23/17","11:30:15","32.57","0.20","0.09","0.052","8.50","13.6",20.8,"8.81"
"08/23/17","11:30:05","32.47","0.20","0.09","0.053","8.49","13.7",18.4,"8.69"
"08/23/17","11:30:07","32.32","0.20","0.09","0.053","8.49","13.3",18.8,"8.76"
"08/23/17","11:30:10","32.38","0.20","0.09","0.053","8.49","13.1",19.4,"8.79"
"08/23/17","11:30:16","32.61","0.20","0.09","0.053","8.50","13.8",21.1,"8.81"
"08/23/17","11:30:02","32.58","0.19","0.09","0.054","8.48","14.4",18,"8.62"
"08/23/17","11:30:04","32.52","0.20","0.09","0.054","8.49","13.9",18.3,"8.66"
"08/23/17","11:30:09","32.33","0.20","0.09","0.054","8.49","13.1",19.1,"8.79"
"08/23/17","11:30:11","32.41","0.20","0.09","0.054","8.50","13.1",19.6,"8.80"
"08/23/17","11:30:12","32.43","0.20","0.09","0.054","8.50","13.2",19.9,"8.81"
"08/23/17","11:30:17","32.64","0.20","0.09","0.067","8.50","13.9",21.5,"8.81"
"08/23/17","11:30:18","32.65","0.20","0.09","0.082","8.50","14.1",21.9,"8.81"
"08/23/17","11:30:19","32.66","0.19","0.09","0.100","8.50","14.3",22.3,"8.80"
"08/23/17","12:00:08","32.63","0.20","0.09","0.048","8.66","14.0",20.9,"9.46"
"08/23/17","12:00:01","32.61","0.20","0.09","0.049","8.65","14.3",24.7,"9.47"
"08/23/17","12:00:06","32.63","0.20","0.09","0.049","8.66","14.0",21.8,"9.46"
"08/23/17","12:00:15","32.62","0.20","0.09","0.050","8.66","14.0",20.8,"9.49"
"08/23/17","12:00:11","32.62","0.20","0.09","0.051","8.66","14.0",20.2,"9.47"
"08/23/17","12:00:12","32.63","0.20","0.09","0.051","8.66","14.0",20.2,"9.47"
"08/23/17","12:00:04","32.63","0.20","0.09","0.052","8.65","14.1",22.9,"9.47"
"08/23/17","12:00:10","32.62","0.20","0.09","0.052","8.66","14.0",20.3,"9.47"
"08/23/17","12:00:03","32.62","0.20","0.09","0.053","8.66","14.2",23.5,"9.47"
"08/23/17","12:00:05","32.63","0.20","0.09","0.053","8.66","14.1",22.3,"9.47"
"08/23/17","12:00:09","32.63","0.20","0.09","0.053","8.66","14.0",20.5,"9.47"
"08/23/17","12:00:14","32.62","0.20","0.09","0.053","8.66","14.0",20.5,"9.48"
"08/23/17","12:00:13","32.63","0.20","0.09","0.054","8.66","14.0",20.3,"9.48"
"08/23/17","12:00:02","32.62","0.20","0.09","0.055","8.65","14.2",24.1,"9.47"
"08/23/17","12:00:07","32.64","0.20","0.09","0.055","8.66","14.0",21.3,"9.46"
"08/23/17","12:00:16","32.61","0.20","0.09","0.056","8.66","14.0",21.1,"9.49"
"08/23/17","12:00:17","32.60","0.20","0.09","0.080","8.66","14.0",21.6,"9.49"
"08/23/17","12:00:18","32.60","0.20","0.09","0.093","8.66","14.0",22,"9.49"
"08/23/17","12:30:12","32.95","0.20","0.09","0.040","8.71","13.8",23.2,"9.88"
"08/23/17","12:30:06","32.95","0.20","0.09","0.042","8.70","13.9",20,"9.87"
"08/23/17","12:30:18","32.93","0.20","0.09","0.042","8.72","14.0",22.5,"9.88"
"08/23/17","12:30:08","32.95","0.20","0.09","0.043","8.70","13.9",21.4,"9.87"
"08/23/17","12:30:17","32.93","0.20","0.09","0.044","8.71","13.9",22.9,"9.88"
"08/23/17","12:30:19","32.93","0.20","0.09","0.044","8.72","14.0",22.2,"9.89"
"08/23/17","12:30:20","32.93","0.20","0.09","0.045","8.72","14.0",21.8,"9.89"
"08/23/17","12:30:09","32.95","0.20","0.09","0.046","8.70","13.8",22,"9.87"
"08/23/17","12:30:13","32.94","0.20","0.09","0.046","8.71","13.8",23.4,"9.86"
"08/23/17","12:30:14","32.94","0.20","0.09","0.046","8.71","13.8",23.4,"9.86"
"08/23/17","12:30:10","32.95","0.19","0.09","0.047","8.71","13.8",22.5,"9.87"
"08/23/17","12:30:11","32.95","0.20","0.09","0.047","8.71","13.8",22.9,"9.87"
"08/23/17","12:30:15","32.94","0.20","0.09","0.047","8.71","13.9",23.3,"9.86"
"08/23/17","12:30:16","32.94","0.20","0.09","0.047","8.71","13.9",23.1,"9.87"
"08/23/17","12:30:07","32.95","0.20","0.09","0.050","8.70","13.9",20.7,"9.87"
"08/23/17","12:30:21","32.93","0.20","0.09","0.051","8.72","14.1",21.4,"9.89"
"08/23/17","12:30:22","32.93","0.20","0.09","0.072","8.73","14.1",21.1,"9.89"
"08/23/17","12:30:23","32.92","0.20","0.09","0.091","8.73","14.1",20.8,"9.89"
"08/23/17","13:00:06","33.51","0.20","0.09","0.056","8.82","12.9",23.4,"10.24"
"08/23/17","13:00:02","33.45","0.20","0.09","0.057","8.82","13.0",23.4,"10.23"
"08/23/17","13:00:04","33.48","0.20","0.09","0.057","8.82","13.0",23.4,"10.23"
"08/23/17","13:00:05","33.50","0.20","0.09","0.057","8.82","13.0",23.4,"10.23"
"08/23/17","13:00:08","33.54","0.20","0.09","0.057","8.82","13.0",23.3,"10.23"
"08/23/17","13:00:09","33.55","0.20","0.09","0.057","8.82","13.0",23.2,"10.23"
"08/23/17","13:00:10","33.55","0.20","0.09","0.057","8.82","13.1",23.1,"10.22"
"08/23/17","13:00:11","33.56","0.20","0.09","0.057","8.82","13.1",23.1,"10.22"
"08/23/17","13:00:12","33.56","0.20","0.09","0.057","8.82","13.2",23.1,"10.22"
"08/23/17","13:00:15","33.57","0.20","0.09","0.057","8.82","13.4",23.3,"10.20"
"08/23/17","13:00:03","33.47","0.20","0.09","0.058","8.82","13.0",23.4,"10.23"
"08/23/17","13:00:07","33.53","0.20","0.09","0.058","8.82","13.0",23.3,"10.24"
"08/23/17","13:00:13","33.56","0.20","0.09","0.058","8.82","13.3",23.1,"10.22"
"08/23/17","13:00:14","33.56","0.20","0.09","0.058","8.82","13.4",23.2,"10.21"
"08/23/17","13:00:01","33.45","0.20","0.09","0.060","8.82","13.1",23.4,"10.22"
"08/23/17","13:00:16","33.57","0.20","0.09","0.060","8.82","13.5",23.5,"10.20"
"08/23/17","13:00:17","33.56","0.20","0.09","0.077","8.82","13.6",23.7,"10.20"
"08/23/17","13:00:18","33.54","0.20","0.09","0.097","8.82","13.7",23.9,"10.20"
"08/23/17","13:30:09","33.18","0.20","0.09","0.042","8.85","13.3",19.3,"10.20"
"08/23/17","13:30:03","33.09","0.20","0.09","0.048","8.85","13.3",23.4,"10.21"
"08/23/17","13:30:02","33.05","0.20","0.09","0.050","8.86","13.3",24.5,"10.22"
"08/23/17","13:30:05","33.17","0.20","0.09","0.050","8.85","13.3",21.4,"10.19"
"08/23/17","13:30:06","33.19","0.20","0.09","0.050","8.85","13.3",20.6,"10.18"
"08/23/17","13:30:12","33.16","0.20","0.09","0.051","8.85","13.3",19.3,"10.21"
"08/23/17","13:30:13","33.16","0.20","0.09","0.051","8.86","13.3",19.5,"10.22"
"08/23/17","13:30:14","33.17","0.20","0.09","0.051","8.86","13.3",19.7,"10.23"
"08/23/17","13:30:08","33.20","0.20","0.09","0.053","8.85","13.3",19.6,"10.19"
"08/23/17","13:30:01","33.04","0.20","0.09","0.055","8.85","13.3",25.7,"10.23"
"08/23/17","13:30:11","33.15","0.20","0.09","0.055","8.86","13.3",19.2,"10.21"
"08/23/17","13:30:07","33.20","0.20","0.09","0.056","8.85","13.3",20,"10.18"
"08/23/17","13:30:10","33.16","0.20","0.09","0.056","8.86","13.3",19.2,"10.21"
"08/23/17","13:30:04","33.13","0.20","0.09","0.058","8.85","13.3",22.3,"10.20"
"08/23/17","13:30:15","33.17","0.20","0.09","0.062","8.86","13.3",19.9,"10.23"
"08/23/17","13:30:16","33.16","0.20","0.09","0.070","8.86","13.3",20.1,"10.23"
"08/23/17","13:30:17","33.14","0.20","0.09","0.096","8.86","13.2",20.4,"10.24"
"08/23/17","14:00:12","31.86","0.20","0.09","0.001","8.74","13.6",25.5,"9.86"
"08/23/17","14:00:11","31.87","0.20","0.09","0.004","8.73","13.6",25.5,"9.87"
"08/23/17","14:00:02","31.92","0.20","0.09","0.005","8.75","14.0",27.2,"9.87"
"08/23/17","14:00:13","31.86","0.20","0.09","0.021","8.74","13.6",25.6,"9.85"
"08/23/17","14:00:05","31.91","0.20","0.09","0.023","8.76","13.8",26.1,"9.88"
"08/23/17","14:00:03","31.92","0.20","0.09","0.025","8.76","13.9",26.8,"9.87"
"08/23/17","14:00:16","31.85","0.20","0.09","0.027","8.74","13.7",25.6,"9.83"
"08/23/17","14:00:14","31.86","0.20","0.09","0.028","8.73","13.6",25.6,"9.85"
"08/23/17","14:00:06","31.90","0.20","0.09","0.033","8.74","13.8",25.8,"9.88"
"08/23/17","14:00:15","31.86","0.20","0.09","0.033","8.73","13.6",25.6,"9.84"
"08/23/17","14:00:04","31.92","0.20","0.09","0.043","8.76","13.9",26.4,"9.88"
"08/23/17","14:00:10","31.88","0.20","0.09","0.054","8.73","13.6",25.4,"9.87"
"08/23/17","14:00:09","31.88","0.20","0.09","0.058","8.73","13.7",25.4,"9.87"
"08/23/17","14:00:08","31.89","0.20","0.09","0.059","8.73","13.7",25.5,"9.87"
"08/23/17","14:00:17","31.84","0.20","0.09","0.059","8.74","13.7",25.5,"9.83"
"08/23/17","14:00:07","31.90","0.20","0.09","0.067","8.73","13.7",25.6,"9.87"
"08/23/17","14:00:18","31.84","0.20","0.09","0.096","8.74","13.7",25.4,"9.83"
"08/23/17","14:30:19","30.77","0.19","0.09","0.002","8.10","14.3",23.5,"7.77"
"08/23/17","14:30:16","30.77","0.19","0.09","0.003","8.11","14.3",23,"7.77"
"08/23/17","14:30:17","30.77","0.19","0.09","0.003","8.11","14.3",23.1,"7.77"
"08/23/17","14:30:12","30.78","0.19","0.09","0.005","8.10","14.3",23.1,"7.75"
"08/23/17","14:30:02","30.74","0.19","0.09","0.006","8.09","14.2",22.4,"7.75"
"08/23/17","14:30:03","30.74","0.19","0.09","0.006","8.09","14.2",22.7,"7.75"
"08/23/17","14:30:04","30.75","0.19","0.09","0.006","8.09","14.2",22.9,"7.74"
"08/23/17","14:30:05","30.75","0.19","0.09","0.006","8.09","14.3",23.2,"7.74"
"08/23/17","14:30:06","30.76","0.19","0.09","0.006","8.09","14.3",23.3,"7.74"
"08/23/17","14:30:09","30.77","0.19","0.09","0.006","8.10","14.3",23.4,"7.75"
"08/23/17","14:30:10","30.77","0.19","0.09","0.006","8.10","14.3",23.3,"7.75"
"08/23/17","14:30:11","30.77","0.19","0.09","0.006","8.10","14.3",23.2,"7.75"
"08/23/17","14:30:14","30.78","0.14","0.06","0.006","8.11","14.3",23,"7.76"
"08/23/17","14:30:07","30.76","0.19","0.09","0.007","8.10","14.3",23.4,"7.74"
"08/23/17","14:30:08","30.77","0.19","0.09","0.007","8.10","14.3",23.4,"7.74"
"08/23/17","14:30:13","30.78","0.19","0.09","0.007","8.10","14.3",23,"7.75"
"08/23/17","14:30:15","30.78","0.19","0.09","0.007","8.10","14.3",22.9,"7.76"
"08/23/17","14:30:18","30.76","0.19","0.09","0.007","8.10","14.3",23.3,"7.77"
"08/23/17","14:30:20","30.77","0.19","0.09","0.016","8.11","14.3",23.8,"7.77"
"08/23/17","14:30:21","30.77","0.19","0.09","0.047","8.11","14.3",24.1,"7.77"
"08/23/17","14:30:22","30.78","0.19","0.09","0.058","8.11","14.4",24.4,"7.77"
"08/23/17","14:30:25","30.78","0.19","0.09","0.095","8.11","14.5",25,"7.77"
"08/24/17","09:00:12","29.29","0.19","0.09","0.011","7.11","17.6",20.5,"4.41"
"08/24/17","09:00:06","29.28","0.19","0.09","0.012","7.10","16.8",22.6,"4.42"
"08/24/17","09:00:03","29.28","0.19","0.09","0.013","7.11","16.2",25.2,"4.43"
"08/24/17","09:00:18","29.28","0.19","0.09","0.014","7.10","17.8",21.9,"4.41"
"08/24/17","09:00:07","29.28","0.19","0.09","0.019","7.11","17.0",21.9,"4.42"
"08/24/17","09:00:16","29.28","0.19","0.09","0.025","7.11","17.8",21.3,"4.41"
"08/24/17","09:00:17","29.28","0.19","0.09","0.030","7.10","17.8",21.6,"4.41"
"08/24/17","09:00:15","29.28","0.19","0.09","0.035","7.10","17.8",21,"4.41"
"08/24/17","09:00:13","29.29","0.19","0.09","0.042","7.11","17.7",20.6,"4.41"
"08/24/17","09:00:11","29.29","0.19","0.09","0.043","7.11","17.6",20.5,"4.42"
"08/24/17","09:00:19","29.28","0.19","0.09","0.045","7.10","17.7",22.1,"4.41"
"08/24/17","09:00:04","29.28","0.19","0.09","0.048","7.11","16.4",24.3,"4.42"
"08/24/17","09:00:10","29.29","0.19","0.09","0.051","7.11","17.4",20.7,"4.42"
"08/24/17","09:00:09","29.29","0.19","0.09","0.057","7.11","17.3",20.9,"4.42"
"08/24/17","09:00:14","29.29","0.19","0.09","0.057","7.10","17.8",20.8,"4.41"
"08/24/17","09:00:08","29.28","0.19","0.09","0.067","7.11","17.2",21.4,"4.42"
"08/24/17","09:00:05","29.28","0.19","0.09","0.079","7.11","16.6",23.4,"4.42"
"08/24/17","09:30:07","29.30","0.19","0.09","0.003","7.11","16.1",20.4,"4.53"
"08/24/17","09:30:16","29.29","0.19","0.09","0.003","7.10","15.9",20.5,"4.51"
"08/24/17","09:30:10","29.30","0.19","0.09","0.004","7.11","16.3",19.6,"4.52"
"08/24/17","09:30:15","29.29","0.19","0.09","0.008","7.11","16.0",20.2,"4.51"
"08/24/17","09:30:21","29.30","0.19","0.09","0.008","7.10","15.7",21.3,"4.52"
"08/24/17","09:30:11","29.30","0.19","0.09","0.011","7.11","16.3",19.6,"4.52"
"08/24/17","09:30:04","29.30","0.19","0.09","0.012","7.12","15.5",22,"4.53"
"08/24/17","09:30:18","29.30","0.19","0.09","0.020","7.10","15.8",20.9,"4.51"
"08/24/17","09:30:12","29.30","0.19","0.09","0.026","7.11","16.3",19.6,"4.52"
"08/24/17","09:30:05","29.31","0.19","0.09","0.037","7.12","15.7",21.4,"4.53"
"08/24/17","09:30:13","29.30","0.19","0.09","0.037","7.11","16.2",19.8,"4.51"
"08/24/17","09:30:17","29.30","0.19","0.09","0.043","7.10","15.8",20.7,"4.51"
"08/24/17","09:30:08","29.30","0.19","0.09","0.044","7.12","16.2",20,"4.53"
"08/24/17","09:30:09","29.31","0.19","0.09","0.049","7.12","16.3",19.8,"4.52"
"08/24/17","09:30:20","29.30","0.19","0.09","0.049","7.10","15.7",21.2,"4.52"
"08/24/17","09:30:06","29.31","0.19","0.09","0.053","7.11","15.9",20.9,"4.53"
"08/24/17","09:30:19","29.30","0.19","0.09","0.057","7.11","15.7",21.1,"4.52"
"08/24/17","09:30:14","29.30","0.19","0.09","0.068","7.11","16.1",20,"4.51"
"08/24/17","09:30:22","29.30","0.19","0.09","0.088","7.10","15.8",21.4,"4.52"
"08/24/17","10:00:05","29.33","0.19","0.09","0.013","7.16","16.0",23.4,"4.66"
"08/24/17","10:00:16","29.34","0.19","0.09","0.028","7.17","16.3",22.7,"4.66"
"08/24/17","10:00:08","29.34","0.19","0.09","0.029","7.16","16.4",22.7,"4.66"
"08/24/17","10:00:15","29.35","0.19","0.09","0.035","7.17","16.4",22.6,"4.66"
"08/24/17","10:00:06","29.34","0.19","0.09","0.038","7.16","16.2",23.1,"4.66"
"08/24/17","10:00:07","29.34","0.19","0.09","0.042","7.16","16.3",22.9,"4.66"
"08/24/17","10:00:18","29.34","0.19","0.09","0.043","7.17","16.2",22.6,"4.66"
"08/24/17","10:00:12","29.34","0.19","0.09","0.046","7.16","16.5",22.5,"4.66"
"08/24/17","10:00:11","29.34","0.19","0.09","0.047","7.16","16.5",22.5,"4.66"
"08/24/17","10:00:13","29.34","0.19","0.09","0.051","7.16","16.4",22.5,"4.66"
"08/24/17","10:00:17","29.35","0.19","0.09","0.060","7.17","16.2",22.6,"4.66"
"08/24/17","10:00:10","29.34","0.19","0.09","0.065","7.16","16.5",22.5,"4.66"
"08/24/17","10:00:14","29.34","0.19","0.09","0.074","7.17","16.4",22.6,"4.66"
"08/24/17","10:00:03","29.34","0.19","0.09","0.082","7.16","15.8",24,"4.66"
"08/24/17","10:00:04","29.34","0.19","0.09","0.085","7.16","15.9",23.7,"4.66"
"08/24/17","10:00:09","29.34","0.19","0.09","0.086","7.16","16.4",22.6,"4.66"
"08/24/17","10:00:21","29.34","0.19","0.09","0.091","7.17","15.9",22.1,"4.67"
"08/24/17","10:00:19","29.34","0.19","0.09","0.093","7.17","16.1",22.5,"4.66"
"08/24/17","10:30:14","29.32","0.19","0.09","0.019","7.14","15.4",20.5,"4.67"
"08/24/17","10:30:09","29.32","0.19","0.09","0.024","7.14","15.3",20.6,"4.67"
"08/24/17","10:30:15","29.32","0.19","0.09","0.028","7.15","15.4",20.6,"4.66"
"08/24/17","10:30:10","29.32","0.19","0.09","0.036","7.14","15.3",20.5,"4.67"
"08/24/17","10:30:02","29.31","0.19","0.09","0.040","7.14","14.9",22.2,"4.67"
"08/24/17","10:30:03","29.31","0.19","0.09","0.048","7.13","15.0",22,"4.67"
"08/24/17","10:30:04","29.31","0.19","0.09","0.056","7.13","15.0",21.7,"4.67"
"08/24/17","10:30:08","29.32","0.19","0.09","0.075","7.14","15.2",20.8,"4.67"
"08/24/17","10:30:05","29.32","0.19","0.09","0.078","7.13","15.1",21.5,"4.67"
"08/24/17","10:30:06","29.32","0.19","0.09","0.083","7.13","15.1",21.2,"4.67"
"08/24/17","10:30:11","29.32","0.19","0.09","0.083","7.15","15.3",20.4,"4.67"
"08/24/17","10:30:13","29.32","0.19","0.09","0.088","7.15","15.4",20.4,"4.67"
"08/24/17","10:30:07","29.32","0.19","0.09","0.089","7.14","15.2",21,"4.67"
"08/24/17","10:30:17","29.32","0.19","0.09","0.095","7.15","15.4",21,"4.66"
"08/24/17","10:30:16","29.32","0.19","0.09","0.099","7.14","15.4",20.8,"4.66"
"08/24/17","10:30:12","29.32","0.19","0.09","0.100","7.15","15.4",20.4,"4.67"
"08/24/17","11:00:15","29.48","0.19","0.09","0.047","7.45","21.2",25.4,"6.34"
"08/24/17","11:00:16","29.48","0.19","0.09","0.066","7.45","21.2",24.9,"6.34"
"08/24/17","11:00:10","29.48","0.19","0.09","0.069","7.45","21.4",26,"6.35"
"08/24/17","11:00:03","29.49","0.19","0.09","0.075","7.44","21.0",17.7,"6.34"
"08/24/17","11:00:09","29.48","0.19","0.09","0.080","7.44","21.4",25.4,"6.34"
"08/24/17","11:00:07","29.48","0.19","0.09","0.081","7.43","21.3",23.6,"6.34"
"08/24/17","11:00:14","29.48","0.19","0.09","0.085","7.44","21.3",25.8,"6.34"
"08/24/17","11:00:13","29.48","0.19","0.09","0.086","7.44","21.3",26.1,"6.34"
"08/24/17","11:00:08","29.48","0.19","0.09","0.087","7.43","21.3",24.7,"6.34"
"08/24/17","11:00:04","29.48","0.19","0.09","0.090","7.44","21.1",19.4,"6.34"
"08/24/17","11:00:11","29.48","0.19","0.09","0.096","7.44","21.4",26.2,"6.35"
"08/24/17","11:00:12","29.48","0.19","0.09","0.100","7.44","21.3",26.3,"6.34"
"08/24/17","11:30:14","29.38","0.19","0.09","0.003","7.38","20.6",24.9,"6.07"
"08/24/17","11:30:05","29.39","0.19","0.09","0.004","7.38","20.9",21.5,"6.07"
"08/24/17","11:30:04","29.39","0.19","0.09","0.023","7.38","21.0",21.3,"6.07"
"08/24/17","11:30:09","29.39","0.19","0.09","0.028","7.39","20.7",22.9,"6.07"
"08/24/17","11:30:15","29.38","0.19","0.09","0.030","7.39","20.6",25.3,"6.07"
"08/24/17","11:30:02","29.39","0.19","0.09","0.039","7.38","21.2",20.7,"6.07"
"08/24/17","11:30:10","29.39","0.19","0.09","0.040","7.38","20.6",23.3,"6.07"
"08/24/17","11:30:06","29.39","0.19","0.09","0.042","7.39","20.8",21.8,"6.07"
"08/24/17","11:30:13","29.38","0.19","0.09","0.042","7.38","20.6",24.5,"6.07"
"08/24/17","11:30:08","29.39","0.19","0.09","0.045","7.39","20.7",22.5,"6.07"
"08/24/17","11:30:03","29.39","0.19","0.09","0.060","7.38","21.1",21,"6.07"
"08/24/17","11:30:11","29.38","0.19","0.09","0.067","7.38","20.6",23.7,"6.07"
"08/24/17","11:30:16","29.38","0.19","0.09","0.070","7.39","20.6",25.5,"6.07"
